dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
326389,1,1,0,1,2.0,2.0,1933248,ENGN Pre-Workout Pink Lemonade,On Market,on_market,Suggested use:As a dietary supplement; take 1 scoop with 8 oz (236mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
326390,1,1,0,1,2.0,2.0,1933267,ENGN Pre-Workout Pink Starblast,On Market,on_market,Suggested use:As a dietary supplement; take 1 scoop with 8 oz (236mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
326391,1,1,0,1,2.0,2.0,1933299,ENGN Pre-Workout Ring Candy,On Market,on_market,Suggested use:As a dietary supplement; take 1 scoop with 8 oz (236mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
326480,1,1,0,1,5.0,5.0,1934035,Creatine,On Market,on_market,Suggested useConsume 1-2 servings of Creatine daily; preferably before exercise and combined with Condense and/or NOXygen. Make sure you consume plenty of extra water as Creatine draws water into muscles.,name_contains_creatine,at_least_3g
326481,1,1,0,1,5.0,5.0,1934036,Creatine ATP,On Market,on_market,Simplified usage1 Level scoopAdd to your pre- or intra-workout Drink 15-30 prior to exerciseSuggested use: Consume 1 serving of Creatine ATP daily; preferably before exercise and combined with Condense and/or NOXygen. Make sure you consume plenty of extra water as Creatine draws water into muscles.,name_contains_creatine,at_least_3g
326485,1,1,0,1,1.0,1.0,1934064,Mass Gain Chocolate Milkshake,On Market,on_market,Notice: Use Mass Gain once daily or as directed by your nutritionist or physician to reach your fitness and physique goals. Follow the preparation instructions detailed below for optimal consistency. Blender preparation instructionsSuggested use: As a dietary supplement add 1 serving (6 scoops); water and/or milk; a handful of ice cubes; and your desired ingredients. After closing the lid; blend for 20-30 seconds or until you reach your target consistency.,name_without_creatine,below_3g
326503,1,1,0,1,2.5,2.5,1934187,Creatine Freak CF Hydration Mix Fuzzy Peach,On Market,on_market,Directions: As a dietary supplement; adults mix one scoop with 8-16 ounces of cold water in a shaker bottle and consume before; during or after exercise. Creatine Freak ScoopShake,name_contains_creatine,below_3g
326504,1,1,0,1,2.5,2.5,1934194,Creatine Freak CF Hydration Mix Pineapple Coconut,On Market,on_market,Directions: As a dietary supplements; adults mix one scoop with 8-16 ounces of cold water in a shaker bottle and consume before; during or after exercise. ScoopShakeMuscle hydrate,name_contains_creatine,below_3g
326509,1,0,1,0,,,1934245,Best Creatine Fruit Punch,On Market,on_market,Suggested use: Use on training days only. Take 1 serving (1 scoop)Mix in 8oz of waterTake it before; during; or after workout,name_contains_creatine,unusable
326510,1,0,1,0,,,1934257,Best Creatine Snow Cone,On Market,on_market,Suggested Use: Use on training days only. Do not exceed recommended dose. Take 1 serving  (1 scoop) Mix in 8 oz of waterTake it before; during; or after workout,name_contains_creatine,unusable
326521,1,1,0,1,5.0,5.0,1934385,Micronized Creatine Unflavored,On Market,on_market,Suggested use: Use on training days only. Do not exceed recommended dose.1 Take 1 serving (1 scoop)2 Mix in 8 oz of water3 Pre; intra; or post exercise,name_contains_creatine,at_least_3g
326574,1,1,0,1,5.0,5.0,1934798,Creatine60,On Market,on_market,Directions: As a dietary supplement; mix one level tablespoon (5g) in 8 oz of juice; water; or favourite beverage; preferably prior to exercise.,name_contains_creatine,at_least_3g
326612,1,0,1,0,,,1935242,I Am God Apple,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity.,name_without_creatine,unusable
326613,1,0,1,0,,,1935256,I Am God Fruit Punch,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity.,name_without_creatine,unusable
326618,1,0,1,0,,,1935306,Long Ball Albatross Apple,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 mins before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326619,1,0,1,0,,,1935319,Long Ball Arnold Palmer Lemonade,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity.,name_without_creatine,unusable
326620,1,0,1,0,,,1935332,Long Ball Fairway Fruit Punch,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326632,1,0,1,0,,,1935492,Possessed Strawberry-Pina,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326633,1,0,1,0,,,1935505,Psychotic Cherry Limeade,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326634,1,0,1,0,,,1935514,Psychotic Fruit Punch,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326635,1,0,1,0,,,1935523,Psychotic Grape,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. Never consume more than 1 serving in a 24 hour period. Do not take within 4 hours of bedtime. Read warnings and only use as directed.,name_without_creatine,unusable
326636,1,0,1,0,,,1935531,Psychotic Blue Raspberry,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 scoop in 8-12 oz. of water to assess tolerance; 30 minutes before activity. Once tolerance has been assessed; take 1 to 2 servings; 30 minutes before activity. Never consume more than 2 servings in a 24 hour period. Do not take within 4 hours of bedtime. Read warning and only use as directed.,name_without_creatine,unusable
326637,1,0,1,0,,,1935540,Psychotic Black Gummy Candy,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 scoop in 8-12 oz. of water to assess tolerance; 30 minutes before activity. Once tolerance has been assessed; take 1 to 2 servings; 30 minutes before activity.,name_without_creatine,unusable
326643,1,0,1,0,,,1935612,Psychotic Fruit Punch,On Market,on_market,Directions for use: As a dietary supplement for adults; take 1 serving in 8-10 oz. of water once daily; 30 minutes before activity. ,name_without_creatine,unusable
326996,1,1,0,1,5.0,5.0,1937787,Creatine,On Market,on_market,Suggested useConsume 1-2 servings of Creatine daily; preferably before exercise and combined with Condense and/or NOXygen. Make sure you consume plenty of extra water as Creatine draws water into muscles.,name_contains_creatine,at_least_3g
326997,1,1,0,1,5.0,5.0,1937788,Creatine,On Market,on_market,Suggested useConsume 1-2 servings of Creatine daily; preferably before exercise and combined with Condense and/or NOXygen. Make sure you consume plenty of extra water as Creatine draws water into muscles.,name_contains_creatine,at_least_3g
327002,1,1,0,1,1.0,1.0,1937823,Mass Gain Vanilla MIlkshake,On Market,on_market,Notice: Use Mass Gain once daily or as directed by your nutritionist or physician to reach your fitness and physique goals. Follow the preparation instructions detailed below for optimal consistency. Blender preparation instructionsSuggested use: As a dietary supplement add 1 serving (6 scoops); water and/or milk; a handful of ice cubes; and your desired ingredients. After closing the lid; blend for 20-30 seconds or until you reach your target consistency.,name_without_creatine,below_3g
327011,1,1,0,1,2.0,2.0,1937947,Pre-Game Formula Blue Raspberry,On Market,on_market,Mix 1 (10 g) scoop with 8-10 oz of water immediately prior to your game or workout.,name_without_creatine,below_3g
327012,1,1,0,1,2.0,2.0,1937962,Pre-Game Formula Cherry Limeade,On Market,on_market,Mix 1 (10 g) scoop with 8-10 oz of water immediately prior to your game or workout.,name_without_creatine,below_3g
327013,1,1,0,1,2.0,2.0,1937977,Pre-Game Formula Watermelon,On Market,on_market,Mix 1 (10 g) scoop with 8-10 oz of water immediately prior to your game or workout.,name_without_creatine,below_3g
327014,1,1,0,1,2.0,2.0,1937992,Pre-Game Formula Fruit Punch,On Market,on_market,Mix 1 (10 g) scoop with 8-10 oz of water immediately prior to your game or workout.,name_without_creatine,below_3g
327157,1,1,0,1,5.0,5.0,1938738,Creatine Monohydrate 5 g Unflavored,On Market,on_market,Simply mix before or after a workout; and experience the strongest version of you. Suggested use: Adults; as a dietary supplement; mix one (1) scoop (5 g) with at least 12 fl. oz. of water or beverage of choice daily.,name_contains_creatine,at_least_3g
327228,1,1,0,1,5.0,5.0,1939281,Red White & Boom Cherry Bootlegger,On Market,on_market,Directions: Mix 1 scoop with 10-16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1/2 scoop.,name_without_creatine,at_least_3g
327365,1,1,0,1,5.0,5.0,1940754,Alpha ATP Cherry Lemonade,On Market,on_market,It is time to break away from your normal training.Drink Alpha ATP before or during a workout and recharge your body's ATP; creatine; and other nutrients for more power; endurance; and muscle gains. Supercharge your workouts with Alpha ATP. Suggested use: Take one sachet with 11 to 16 oz of water and mix thoroughly before drinking.,name_without_creatine,at_least_3g
327366,1,1,0,1,5.0,5.0,1940770,ATP Muscle Blast Creamy Rich Berries,On Market,on_market,Suggested use: Take one sachet with 11 to 16 oz of water and mix thoroughly before drinking.,name_without_creatine,at_least_3g
327367,1,1,0,1,10.0,10.0,1940788,ATP Muscle Blast Passion Fruit & Vanilla Flavor,On Market,on_market,Shake well before drinking.,name_without_creatine,at_least_3g
327384,1,1,0,1,5.0,5.0,1940910,Creatine Unflavored,On Market,on_market,Directions: Mix one serving (1 scoop) into water; pre-workout; or drink of your choice.Initial creatine loading phase: Consume one serving up to four times throughout the day with water and a meal for 5-7 days.Ongoing creatine maintenance: Consume one serving once per day.,name_contains_creatine,at_least_3g
327387,1,1,0,1,2.0,2.0,1940945,Yeti Blue Raspberry,On Market,on_market,Directions: Mix one serving (1 scoop) of MTN OPS Yeti in 10-16 oz. of water. Consume it 30 minutes before an intense workout for massive pumps.,name_without_creatine,below_3g
327764,1,1,0,1,5.0,5.0,1946550,Creatine Monohydrate for Women Unflavored,On Market,on_market,Take one (1) scoop to get 5000mg of creatine daily,name_contains_creatine,at_least_3g
327780,1,1,0,1,10.0,10.0,1946727,ATP Muscle Blast Chocolate & Vanilla Flavor,On Market,on_market,Shake well before drinking.,name_without_creatine,at_least_3g
327781,1,1,0,1,10.0,10.0,1946743,ATP Muscle Blast Wild Berry & Vanilla Flavor,On Market,on_market,Shake well before drinking.,name_without_creatine,at_least_3g
328026,1,1,0,1,6.0,6.0,1949436,Creatine Monohydrate Gummies,On Market,on_market,,name_contains_creatine,at_least_3g
328373,1,1,0,1,5.0,5.0,1954482,Vigor 2nd Edition Apple Pie Moonshine,On Market,on_market,Directions:Mix 1 scoop with 12-20 ounces of water and shake well. Consume immediately before and during training. Additional servings can be taken throughout the day. ,name_without_creatine,at_least_3g
328374,1,1,0,1,5.0,5.0,1954493,Vigor 2nd Edition Big Sky,On Market,on_market,Directions:Mix 1 scoop with 12-20 ounces of water and shake well. Consume immediately before and during training. Additional servings can be taken throughout the day.,name_without_creatine,at_least_3g
328375,1,1,0,1,5.0,5.0,1954498,Vigor 2nd Edition Bombsicle,On Market,on_market,,name_without_creatine,at_least_3g
328409,1,1,0,1,1.0,1.0,1954935,Creatine Capsules,On Market,on_market,Read the entire label and follow the directions carefully prior to use.Directions: Take two (2) capsules twice daily with water or juice; or as recommended by a healthcare practitioner.,name_contains_creatine,below_3g
328536,1,1,0,1,5.0,5.0,1956013,Creatine Unflavored,On Market,on_market,With unflavored versatility; BSN Creatine may be added to your post-workout recovery shake or favorite beverage. Directions: Mix one scoop of BSN Creatine with 8-12 fl oz water or your favorite beverage. Suggested use: Intended for use in healthy adults and as part of a healthy; balanced diet and exercise program.,name_contains_creatine,at_least_3g
328768,1,1,0,1,1.0,1.0,1957632,Super Mass Gainer Fruity Pebbles,On Market,on_market,Best times to use:0-30 mins. after trainingThroughout the dayBetween meals Directions: Add 5 scoops (2 1/2 cups - scoop included) of Super Mass Gainer to 24-32 fl. oz. of water or your favorite beverage. Blend for 30-45 seconds. Add ice cubes; fruit or other ingredients as desired and blend for an additional 30-45 seconds. Note: Using milk will provide a thicker; creamier; higher-calorie shake. Shaker-cup friendly when using 1/2 serving or less. Shake for 30-45 seconds to allow for proper mixing.5 scoops + 24-32 fl. oz. water/milk > Blend & enjoy!,name_without_creatine,below_3g
328777,2,2,0,2,2.5,5.0,1957716,Fenris' Fury Frost Giant's Blood Winter Cherry,On Market,on_market,Dosing: Mix 1-2 level scoops in 8-16 oz of water; to taste; and consume 30 minutes prior to training. First time users use 1/2 scoop to evaluate response!1/2 Beginner1 Viking1 1 Giant Max per 24hr,name_without_creatine,at_least_3g
328780,1,1,0,1,5.0,5.0,1957739,Creatine Monohydrate 5 Grams Unflavored,On Market,on_market,Mixes easily!Directions: As a dietary supplement; mix one scoop daily with 8-10 fl. oz. of cold water or your favorite sports drink. Consume ample amounts of water while taking this product. Get ready to perform like a pro.,name_contains_creatine,at_least_3g
328847,1,1,0,1,2.0,2.0,1958045,Advanced Whey Protein Isolate Vanilla Flavor,On Market,on_market,Directions: Mix one (1) level scoop in approximately 4 to 8 ounces of water or beverage of choice (to taste) once or twice daily; or as recommended by a healthcare practitioner. Drink immediately.,name_without_creatine,below_3g
328853,1,1,0,1,2.25,2.25,1958070,Creatine Monohydrate,On Market,on_market,Directions: As a dietary supplement; take three (3) capsules twice (2) daily with meals and plenty of water. On training days; take one (1) daily serving thirty (30) minutes prior to training and take the second serving thirty (30) minutes post-training with carbohydrates.,name_contains_creatine,below_3g
329188,1,1,0,1,5.0,5.0,1960739,Creatine Monohydrate Ergogenic 5 g Unflavored,On Market,on_market,Suggested use: Take one rounded teaspoon (5 grams) four times per day (20 grams total) for the initial 5 days. Take one rounded teaspoon (5 grams) two times daily (10 grams total) thereafter. Dissolve in juice or water. This product is to be used in conjunction with a healthy diet and exercise regimen.,name_contains_creatine,at_least_3g
329189,1,1,0,1,5.0,5.0,1960740,Creatine Monohydrate Ergogenic Unflavored,On Market,on_market,Suggested use: Take one rounded teaspoon (5 grams) four times per day (20 grams total) for the initial 5 days. Take one rounded teaspoon (5 grams) two times daily (10 grams total) thereafter. Dissolve in juice or water. This product is to be used in conjunction with a healthy diet and exercise regimen.,name_contains_creatine,at_least_3g
329213,2,2,0,2,2.5,5.0,1960890,Pump Daddy V2 Blue Raspberry,On Market,on_market,Suggested use: Mix 1-2 scoops with water (6-8 oz. per scoop) & consume 15-30 min prior to exercise. Vary amount of liquid to preferred taste.,name_without_creatine,at_least_3g
329306,1,1,0,1,5.0,5.0,1961358,Creatine Monohydrate Orange,On Market,on_market,Directions: Mix 1 scoop (6.1 g) in 8-10 ounces of cold water and stir. Best taken pre-workout; post-workout; or between meals.,name_contains_creatine,at_least_3g
329518,1,1,0,1,6.4,6.4,1962760,100% Pure Creatine Capsules 5620 mg,On Market,on_market,Recommended dosage: Take 4 capsules with plenty of liquid (300 mL); preferably before and after an intense workout. On non-training days take 4 capsules with plenty of liquid (300 mL) first thing in the morning and again before bed time.Advice: To achieve a positive effect 3 g of creatine should be consumed per day.,name_contains_creatine,at_least_3g
329519,2,2,0,2,3.4,6.8,1962763,100% Pure Creatine Monohydrate Powder,On Market,on_market,Recommended dosage: Take 3;4 g powder (2 scoops) twice a day with plenty of liquid (300 ml); preferably before and after an intensive workout. On non-training days take 3;4 g powder twice a day with plenty of liquid (300 ml) first thing in the morning and again before bed time.Advice: To achieve a positive effect 3 g of creatine should be consumed per day.  Recommended dosage (twice a day): Take 3;4 g powder (2 scoops) twice a day with plenty of liquid (300 ml) ,name_contains_creatine,at_least_3g
330838,1,1,0,1,1.5,1.5,1967044,LIT Jolly Rancher Blue Raspberry,On Market,on_market,Directions: As a dietary supplement; mix one scoop in 8 fl. oz. of cold water and consume pre-workout. On non-training days; consume one serving for additional energy and focus. Consume ample amounts of water while taking this product. Do not take near bedtime.,name_without_creatine,below_3g
330840,1,1,0,1,1.5,1.5,1967059,LIT Jolly Rancher Watermelon,On Market,on_market,Directions: As a dietary supplement; mix one scoop in 8 fl. oz. of cold water and consume pre-workout. On non-training days; consume one serving for additional energy and focus. Consume ample amounts of water while taking this product. Do not take near bedtime.,name_without_creatine,below_3g
330841,1,1,0,1,1.5,1.5,1967075,LIT Orange Mango,On Market,on_market,Directions: As a dietary supplement; mix one scoop in 8 fl. oz. of cold water and consume pre-workout. On non-training days; consume one serving for additional energy and focus. Consume ample amounts of water while taking this product. Do not take near bedtime.,name_without_creatine,below_3g
33152,1,0,1,0,,,319699,XFit Trainer Tropical Punch,On Market,on_market,DIRECTIONS: Thirty (30) minutes before training; mix 1 full scoop of TRAINER thoroughly with 8 fl. oz. of cold water; then drink.  You may experience a harmless tingling sensation within 1 hour of consuming TRAINER.,name_without_creatine,unusable
33154,1,0,1,0,,,319733,XFit Trainer Citrus Lime,On Market,on_market,DIRECTIONS: Thirty (30) minutes before training; mix 1 full scoop of TRAINER thoroughly with 8 fl. oz. of cold water; then drink.  You may experience a harmless tingling sensation within 1 hour of consuming TRAINER.,name_without_creatine,unusable
33168,1,1,0,1,3.0,3.0,319918,Scream Blue Raspberry,Off Market,off_market,,name_without_creatine,at_least_3g
332126,1,1,0,1,5.0,5.0,1974203,Micronized Creatine Powder Blueberry Lemonade,On Market,on_market,Directions: Add 6 grams (1 rounded teaspoon) of Micronized Creatine Powder to a protein shake or a glass of your favorite beverage. Then mix it up with a spoon. Tip: Power-up protein and weight-gainer shakes with a rounded teaspoon of Micronized Creatine Powder.Suggested use: Intended for use in healthy adults and as part of a healthy; balanced diet and exercise program.,name_contains_creatine,at_least_3g
332128,2,2,0,1,1.0,1.0,1974303,Serious Mass Banana,On Market,on_market,Directions:Add two heaping scoops of Serious Mass to a blender filled with 24 oz. of water. Blend for 45–60 seconds. Then add a few ice cubes and; if desired; other calorie-contributing ingredients (see 'Supercharge Your Serious Mass' on the opposite panel) and blend for an additional 30–45 seconds. Tips: Mixing two scoops of Serious Mass with 24 oz. of nonfat or low fat milk instead of water will give you a thicker; creamier; higher-calorie shake. New users may find it beneficial to begin with ½ of a serving daily for the first week and then gradually increase to 1 or more full servings several times a day. Between Meals: Drink ½–1 serving of Serious Mass between meals to maintain positive nitrogen balance and support a high-calorie diet.Post-Workout: Begin drinking ½–1 serving of Serious Mass 30–45 minutes following exercise to support maximum recovery.Before Bed: Drink ½–1 serving of Serious Mass about 45–60 minutes before bed to provide nutrients to recovering muscle throughout the night.Note: For best results use Serious Mass combined with intense weight training (3–5 times per week) and a sensible whole foods diet. Also; keep in mind that sufficient recovery between workouts impacts your ability to gain lean mass. Allowing at least 48 hours between workouts involving the same body parts is recommended.,name_without_creatine,below_3g
332318,1,1,0,1,4.8,4.8,1975816,3-Creatine,On Market,on_market,Recommended use: Adults. Take 1 measuring spoon per day.,name_contains_creatine,at_least_3g
332621,1,1,0,1,5.0,5.0,1978172,Micronized Creatine,On Market,on_market,When mixed in water; micronized creatine monohydrate dissolves quickly and is easy to use. Directions: As a dietary supplement; add one scoop (5 g) to 8 fl oz of water; juice; favorite smoothie or as directed by a healthcare practitioner. Mixes instantly without the use of a blender. ,name_contains_creatine,at_least_3g
332658,1,0,1,0,,,1978744,Pre Workout Grape Flavor,On Market,on_market,Directions: As a dietary supplement; add one scoop (10 g) to 8 fl oz of water; juice or sports drink and mix or shake until smooth. Mixes instantly without the use of a blender. For best results; take on an empty stomach about 15 to 30 minutes prior to workout.,name_without_creatine,unusable
332659,1,0,1,0,,,1978769,Pre Workout Lemon Flavor,On Market,on_market,Directions: As a dietary supplement; add one scoop (10 g) to 8 fl oz of water; juice or sports drink and mix or shake until smooth. Mixes instantly without the use of a blender. For best results; take on an empty stomach about 15 to 30 minutes prior to workout.,name_without_creatine,unusable
332817,1,1,0,1,5.0,5.0,1979499,Creatine Select Orange,On Market,on_market,Use: Take 1 scoop daily. Mix each scoop with 4-6 oz of water and drink.Loading cycle for fast results:Take 1 scoop 4 times daily for 5 consecutive days.Once loading is complete; maintain by taking 1 scoop daily.You may also wish to combine with Up-Lift or Muscle Synergy pre-workout.,name_contains_creatine,at_least_3g
332824,1,1,0,1,5.0,5.0,1979556,Red White & Boom Orange Man Bad,On Market,on_market,Directions: Mix 1 scoop with 10-16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1/2 scoop.,name_without_creatine,at_least_3g
332825,1,1,0,1,5.0,5.0,1979570,Red White & Boom Sour Apple Rebellion,On Market,on_market,Directions: Mix 1 scoop with 10-16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1/2 scoop.,name_without_creatine,at_least_3g
332826,1,1,0,1,5.0,5.0,1979584,Red White & Boom Teddy's Grape Melons,On Market,on_market,Directions: Mix 1 scoop with 10-16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1/2 scoop.,name_without_creatine,at_least_3g
332846,1,1,0,1,3.0,3.0,1979779,Pure Pre Blackberry Lemon,On Market,on_market,When to use:Before or during workoutsIn the AM for a boost of energyWhen going out for a long runHow to use:Add to your smoothies and shakesAdd to 8-10 ounces of any beverageInstead of coffee or tea How to use:Mix 1 scoop of Pure Pre with 8-10 oz of water 15 minutes before your workout. Don't exceed more than 1 scoop per 12-hour period.,name_without_creatine,at_least_3g
332849,1,1,0,1,3.0,3.0,1979824,Muscle Synergy,On Market,on_market,Use: Take 16 tablets daily. Try this trick for legendary pumps and vascularity: Take Muscle Synergy 2x daily to stay pumped all day. Stack it with Quadracarn for dramatic vascularity.,name_without_creatine,at_least_3g
332850,1,1,0,1,3.0,3.0,1979834,Muscle Synergy Lemon,On Market,on_market,Use: Consume 2 full scoops daily.Try this trick for legendary pumps and vascularity: Take Muscle Synergy 2x daily to stay pumped all day. Stack it with Quadracarn for dramatic vascularity.,name_without_creatine,at_least_3g
33286,1,1,0,1,1.25,1.25,321655,ENGN Pre-Workout Engine Fruit Punch,On Market,on_market,SUGGESTED USE: As a dietary supplement; take 1 scoop with 8 oz. (236 mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
33293,1,1,0,1,0.25,0.25,321759,The Stuff Liquid Intense Herbal Cleansing Citrus Explosion,On Market,on_market,Directions for Use:Follow these simple steps and you will notice LIQUID'S immediate impact on your body's natural cleansing process.1. Pick your day for using your LIQUID for intensive cleansing.2. Begin your cleansing program with LIQUID.3. Shake the LIQUID well and drink entire contents of the bottle.4. Wait 15 minutes. Refill the LIQUID bottle with water - shake and drink. 5. Continue to drink plenty of water throughout the day to extend your cleansing program for hours.6. Urinate frequently. Frequent urination indicates that you are experiencing optimal cleansing with LIQUID.,name_without_creatine,below_3g
33294,1,1,0,1,0.25,0.25,321790,The Stuff Detox Intense Herbal Cleansing Ferocious Fruit,Off Market,off_market,Directions for Use:Follow these simple steps and you will notice DETOX'S(TM) immediate impact on your body's natural cleansing process.1. Pick your day for using your STUFF DETOX for intensive cleansing.2. Begin your cleansing program with STUFF DETOX.3. Shake the STUFF DETOX well and drink entire contents of the bottle.4. Wait 15 minutes. Refill the STUFF DETOX bottle with water - shake and drink. 5. Urinate frequently. Urinating 3-4 times indicates that you are experiencing optimal cleansing with STUFF DETOX.6. You may drink 16 oz. of water every 2 hours after using the STUFF DETOX to extend your cleansing benefits throughout the day.,name_without_creatine,below_3g
33296,1,1,0,1,0.25,0.25,321823,The Stuff Liquid Intense Herbal Cleansing Gushing Grape,On Market,on_market,Directions for Use:Follow these simple steps and you will notice LIQUID'S immediate impact on your body's natural cleansing process.1. Pick your day for using your LIQUID for intensive cleansing.2. Begin your cleansing program with LIQUID.3. Shake the LIQUID well and drink entire contents of the bottle.4. Wait 15 minutes. Refill the LIQUID bottle with water - shake and drink. 5. Continue to drink plenty of water throughout the day to extend your cleansing program for hours.6. Urinate frequently. Frequent urination indicates that you are experiencing optimal cleansing with LIQUID.,name_without_creatine,below_3g
33302,1,0,1,0,,,321919,Epic Fruit Punch,On Market,on_market,SHOT: Pour 1oz into the shot glass; shoot it; swish in your mouth for 60 seconds swallow completely. HITS INSTANTLYSTANDARD: 1-2 tablespoons in 8-12 oz of water.,name_without_creatine,unusable
333278,1,1,0,1,5.0,5.0,1984352,100% Pure Creatine,On Market,on_market,Directions: Mix 1 scoop of creatine monohydrate with 8 oz of water or your favorite beverage; twice daily.,name_contains_creatine,at_least_3g
333418,1,1,0,1,2.5,2.5,1985337,Liposomal Creatine,On Market,on_market,Suggested use: Adults take 3 capsules twice a day; or as recommended by your healthcare practitioner; with 8 ounces of water or your favorite beverage. May be taken with or without food.,name_contains_creatine,below_3g
333566,1,1,0,1,5.0,5.0,1986445,Creatine + HMB,On Market,on_market,Suggested use: Mix 1 unflavored scoop in your favorite beverage,name_contains_creatine,at_least_3g
33357,1,1,0,1,1.25,1.25,322651,ENGN Pre-Workout Engine Blue Raz,Off Market,off_market,SUGGESTED USE: As a dietary supplement; take 1 scoop with 8 oz. (236 mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
33359,1,1,0,1,1.25,1.25,322670,ENGN Pre-Workout Engine Watermelon,On Market,on_market,SUGGESTED USE: As a dietary supplement; take 1 scoop with 8 oz. (236 mL) of cold water 15-30 minutes before training. To avoid sleeplessness; do not take within 4 hours of sleep.,name_without_creatine,below_3g
33363,1,1,0,1,3.0,3.0,322691,Re-Bld Watermelon,On Market,on_market,SUGGESTED USE: As a dietary supplement mix 1 scoop of RE-BLD(TM) with (12-24oz) of Cold water (vary amount of water by taste preference) Immediately Post training.,name_without_creatine,at_least_3g
33364,1,1,0,1,3.0,3.0,322700,Re-Bld Blue Raz,On Market,on_market,SUGGESTED USE: As a dietary supplement mix 1 scoop of RE-BLD(TM) with (12-24oz) of Cold water (vary amount of water by taste preference) Immediately Post training.,name_without_creatine,at_least_3g
333665,1,1,0,1,5.0,5.0,1986911,Creatine Unflavored,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (1 scoop) of Creatine with water or your favorite flavored beverage.Loading Phase: Take 2 servings of Creatine twice daily for 3 days. Take 2 servings in the morning and 2 servings in the evening.Maintenance phase: Take 1 serving of Creatine twice daily.,name_contains_creatine,at_least_3g
333670,2,2,0,2,5.3,10.5,1986933,Engage Angry Apple,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (2 scoops) in 8-16 fl oz. of water. Start with 1/2 serving (1 scoop) to assess tolerance.Drink 15-30 minutes prior to engaging in any physical activity; and get ready for your most extreme workout yet!,name_without_creatine,at_least_3g
333671,2,2,0,2,5.3,10.5,1986946,Engage Loaded Lemonade,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (2 scoops) in 8-16 fl oz. of water. Start with 1/2 serving (1 scoop) to assess tolerance.Drink 15-30 minutes prior to engaging in any physical activity; and get ready for your most extreme workout yet!,name_without_creatine,at_least_3g
333672,2,2,0,2,5.3,10.5,1986958,Engage Sour Watermelon,On Market,on_market,Suggested use:As a dietary supplement mix 1 serving (2 scoops) in 8-16 fl oz of water. Start wtih 1/2 serving (1 scoop) to access tolerance.15-30 minDrink 15-30 minutes prior to engaging in any physical activity; and get ready for your most extreme workout yet!,name_without_creatine,at_least_3g
